id,fir_number,station_id,crime_type,ipc_sections,district,taluk,lat,lng,occurred_at,reported_at,status,severity,modus,description
218,104120023202500002,23,Vehicle Theft,IPC 379,Mandya,,12.593999258806184,76.91136640756353,2025-11-12 00:00:00,2025-11-15 00:00:00,registered,medium,duplicate_key,Vehicle Theft reported under city limits of Mandya. Modus operandi: duplicate key.
219,104070014202600004,14,Cheating & Fraud,IPC 420,Ballari,,15.116749320496433,76.8476290151883,2026-03-19 00:00:00,2026-03-19 00:00:00,charge_sheeted,medium,impersonation,Cheating & Fraud reported under rural limits of Ballari. Modus operandi: impersonation.
220,104100020202600004,20,Cybercrime,"ITACT 66C, ITACT 66D",Tumakuru,,13.3398512597844,77.06202832538654,2026-01-23 00:00:00,2026-01-24 00:00:00,under_investigation,medium,fake_upi_link,Cybercrime reported under rural limits of Tumakuru. Modus operandi: fake upi link.
221,104090018202600001,18,Burglary,"IPC 454, IPC 457",Shivamogga,,13.917673173842578,75.51487060241345,2026-06-27 00:00:00,2026-06-30 00:00:00,under_investigation,medium,night_break_in,Burglary reported under rural limits of Shivamogga. Modus operandi: night break in.
222,104010001202500005,1,Burglary,"IPC 454, IPC 457",Bengaluru Urban,,12.906242863762566,77.61743245641273,2025-07-16 00:00:00,2025-07-19 00:00:00,charge_sheeted,medium,lock_breaking,Burglary reported under city limits of Bengaluru Urban. Modus operandi: lock breaking.
223,104060012202500004,12,Cheating & Fraud,IPC 420,Kalaburagi,,17.29878537119627,76.88775106552355,2025-09-13 00:00:00,2025-09-16 00:00:00,closed,medium,impersonation,Cheating & Fraud reported under rural limits of Kalaburagi. Modus operandi: impersonation.
224,804050010202500001,10,Cybercrime,"ITACT 66C, ITACT 66D",Belagavi,,15.86572786468342,74.49551367531511,2025-05-15 00:00:00,2025-05-18 00:00:00,charge_sheeted,medium,fake_upi_link,Cybercrime reported under rural limits of Belagavi. Modus operandi: fake upi link.
225,104120024202600004,24,Extortion,IPC 384,Mandya,,12.528282471867463,76.92944591378756,2026-06-25 00:00:00,2026-06-25 00:00:00,under_investigation,high,threat_call,Extortion reported under rural limits of Mandya. Modus operandi: threat call.
226,104070014202600005,14,Murder,IPC 302,Ballari,,15.067628503018618,76.87489482849706,2026-06-02 00:00:00,2026-06-05 00:00:00,under_investigation,critical,premeditated,Murder reported under rural limits of Ballari. Modus operandi: premeditated.
227,104040008202500002,8,Vehicle Theft,IPC 379,Hubballi-Dharwad,,15.329015146869047,75.12519025967083,2025-05-01 00:00:00,2025-05-03 00:00:00,under_investigation,medium,duplicate_key,Vehicle Theft reported under rural limits of Hubballi-Dharwad. Modus operandi: duplicate key.
228,104090018202600002,18,Rioting,"IPC 147, IPC 148",Shivamogga,,13.928997382393666,75.6504569015367,2026-05-05 00:00:00,2026-05-07 00:00:00,under_investigation,medium,communal,Rioting reported under rural limits of Shivamogga. Modus operandi: communal.
229,804090017202600001,17,Cheating & Fraud,IPC 420,Shivamogga,,13.982165993789769,75.5224140089931,2026-04-20 00:00:00,2026-04-21 00:00:00,under_investigation,medium,fake_investment,Cheating & Fraud reported under city limits of Shivamogga. Modus operandi: fake investment.
230,104120024202500003,24,Burglary,"IPC 454, IPC 457",Mandya,,12.515729176406934,76.95825861298441,2025-08-06 00:00:00,2025-08-08 00:00:00,under_investigation,medium,night_break_in,Burglary reported under rural limits of Mandya. Modus operandi: night break in.
231,104110022202600003,22,Chain Snatching,"IPC 379, IPC 356",Udupi,,13.304892379433475,74.78471000055819,2026-02-01 00:00:00,2026-02-03 00:00:00,under_investigation,medium,two_wheeler_getaway,Chain Snatching reported under rural limits of Udupi. Modus operandi: two wheeler getaway.
232,104090018202600003,18,Cybercrime,"ITACT 66C, ITACT 66D",Shivamogga,,13.974584401815758,75.64145319157224,2026-02-26 00:00:00,2026-02-26 00:00:00,registered,medium,fake_upi_link,Cybercrime reported under rural limits of Shivamogga. Modus operandi: fake upi link.
233,104100020202500005,20,Attempt to Murder,IPC 307,Tumakuru,,13.32538822086025,77.15476220112312,2025-03-21 00:00:00,2025-03-22 00:00:00,registered,high,personal_enmity,Attempt to Murder reported under rural limits of Tumakuru. Modus operandi: personal enmity.
234,104080015202600008,15,Chain Snatching,"IPC 379, IPC 356",Vijayapura,,16.83830210552067,75.7472242345754,2026-04-17 00:00:00,2026-04-20 00:00:00,under_investigation,medium,crowded_market,Chain Snatching reported under city limits of Vijayapura. Modus operandi: crowded market.
235,104070014202600006,14,Burglary,"IPC 454, IPC 457",Ballari,,15.208884660411254,76.85393085227683,2026-02-25 00:00:00,2026-02-27 00:00:00,under_investigation,medium,cctv_blindspot,Burglary reported under rural limits of Ballari. Modus operandi: cctv blindspot.
236,104060011202600005,11,Kidnapping,"IPC 363, IPC 365",Kalaburagi,,17.351578812001087,76.81654585230928,2026-04-01 00:00:00,2026-04-02 00:00:00,charge_sheeted,high,personal_enmity,Kidnapping reported under city limits of Kalaburagi. Modus operandi: personal enmity.
237,104110022202500006,22,Assault,"IPC 324, IPC 326",Udupi,,13.422209939343482,74.75846020932346,2025-06-28 00:00:00,2025-06-28 00:00:00,under_investigation,medium,personal_enmity,Assault reported under rural limits of Udupi. Modus operandi: personal enmity.
238,304120023202500002,23,Vehicle Theft,IPC 379,Mandya,,12.514012755421176,76.82763409497645,2025-07-11 00:00:00,2025-07-13 00:00:00,registered,medium,vehicle_lifting,Vehicle Theft reported under city limits of Mandya. Modus operandi: vehicle lifting.
239,104020003202600007,3,Assault,"IPC 324, IPC 326",Mysuru,,12.322835520267672,76.59337813121321,2026-04-12 00:00:00,2026-04-13 00:00:00,under_investigation,medium,personal_enmity,Assault reported under city limits of Mysuru. Modus operandi: personal enmity.
240,104020003202500007,3,Murder,IPC 302,Mysuru,,12.302107267555966,76.68975288059153,2025-07-07 00:00:00,2025-07-09 00:00:00,under_investigation,critical,personal_enmity,Murder reported under city limits of Mysuru. Modus operandi: personal enmity.
241,104120024202500004,24,Cybercrime,"ITACT 66C, ITACT 66D",Mandya,,12.588969041169808,76.8267131550746,2025-12-18 00:00:00,2025-12-18 00:00:00,under_investigation,medium,impersonation,Cybercrime reported under rural limits of Mandya. Modus operandi: impersonation.
242,104080016202600004,16,Vehicle Theft,IPC 379,Vijayapura,,16.847758624502273,75.67932163504418,2026-03-05 00:00:00,2026-03-05 00:00:00,charge_sheeted,medium,vehicle_lifting,Vehicle Theft reported under rural limits of Vijayapura. Modus operandi: vehicle lifting.
243,104010002202600005,2,Dacoity,IPC 395,Bengaluru Urban,,12.947158690037579,77.55997413344718,2026-01-28 00:00:00,2026-01-30 00:00:00,under_investigation,critical,gang_operation,Dacoity reported under rural limits of Bengaluru Urban. Modus operandi: gang operation.
244,104100020202600005,20,Cybercrime,"ITACT 66C, ITACT 66D",Tumakuru,,13.298405409771576,77.08719578317385,2026-05-29 00:00:00,2026-05-31 00:00:00,charge_sheeted,medium,impersonation,Cybercrime reported under rural limits of Tumakuru. Modus operandi: impersonation.
245,104010002202500002,2,Robbery,IPC 392,Bengaluru Urban,,13.050776726001315,77.64881078517567,2025-04-27 00:00:00,2025-04-30 00:00:00,registered,high,armed_robbery,Robbery reported under rural limits of Bengaluru Urban. Modus operandi: armed robbery.
246,104010001202600005,1,Cybercrime,"ITACT 66C, ITACT 66D",Bengaluru Urban,,12.98768280546032,77.64827875116411,2026-06-05 00:00:00,2026-06-08 00:00:00,charge_sheeted,medium,otp_fraud,Cybercrime reported under city limits of Bengaluru Urban. Modus operandi: otp fraud.
247,104060012202600010,12,House Theft,IPC 380,Kalaburagi,,17.26385514177177,76.79139793898277,2026-04-01 00:00:00,2026-04-01 00:00:00,registered,medium,lock_breaking,House Theft reported under rural limits of Kalaburagi. Modus operandi: lock breaking.
248,104040007202600007,7,Assault,"IPC 324, IPC 326",Hubballi-Dharwad,,15.340791545810923,75.21331758177932,2026-07-13 00:00:00,2026-07-15 00:00:00,charge_sheeted,medium,personal_enmity,Assault reported under city limits of Hubballi-Dharwad. Modus operandi: personal enmity.
249,104080015202500005,15,Cybercrime,"ITACT 66C, ITACT 66D",Vijayapura,,16.87122543809917,75.74828359909355,2025-03-22 00:00:00,2025-03-24 00:00:00,under_investigation,medium,otp_fraud,Cybercrime reported under city limits of Vijayapura. Modus operandi: otp fraud.
250,104070013202500006,13,Chain Snatching,"IPC 379, IPC 356",Ballari,,15.163932516887412,76.91097340065856,2025-10-09 00:00:00,2025-10-09 00:00:00,under_investigation,medium,two_wheeler_getaway,Chain Snatching reported under city limits of Ballari. Modus operandi: two wheeler getaway.
251,804030006202500002,6,Robbery,IPC 392,Dakshina Kannada,,13.000643396171181,74.79528980550728,2025-08-10 00:00:00,2025-08-11 00:00:00,charge_sheeted,high,armed_robbery,Robbery reported under rural limits of Dakshina Kannada. Modus operandi: armed robbery.
252,104120024202500005,24,Burglary,"IPC 454, IPC 457",Mandya,,12.504394012373126,76.94900253669786,2025-03-02 00:00:00,2025-03-05 00:00:00,under_investigation,medium,lock_breaking,Burglary reported under rural limits of Mandya. Modus operandi: lock breaking.
253,804100019202600001,19,Burglary,"IPC 454, IPC 457",Tumakuru,,13.258370465612597,77.1503648215348,2026-07-08 00:00:00,2026-07-08 00:00:00,under_investigation,medium,cctv_blindspot,Burglary reported under city limits of Tumakuru. Modus operandi: cctv blindspot.
254,104110022202600004,22,Robbery,IPC 392,Udupi,,13.405085366751626,74.81988202902991,2026-03-24 00:00:00,2026-03-26 00:00:00,charge_sheeted,high,armed_robbery,Robbery reported under rural limits of Udupi. Modus operandi: armed robbery.
255,104050010202500004,10,House Theft,IPC 380,Belagavi,,15.889291623037122,74.43486679843141,2025-08-05 00:00:00,2025-08-08 00:00:00,charge_sheeted,medium,lock_breaking,House Theft reported under rural limits of Belagavi. Modus operandi: lock breaking.
256,104120023202500003,23,Burglary,"IPC 454, IPC 457",Mandya,,12.5816299035402,76.85204919510483,2025-05-21 00:00:00,2025-05-23 00:00:00,under_investigation,medium,night_break_in,Burglary reported under city limits of Mandya. Modus operandi: night break in.
257,104080015202600009,15,Cheating & Fraud,IPC 420,Vijayapura,,16.79399133579787,75.68988492512143,2026-07-09 00:00:00,2026-07-12 00:00:00,charge_sheeted,medium,fake_investment,Cheating & Fraud reported under city limits of Vijayapura. Modus operandi: fake investment.
258,104090017202600009,17,Murder,IPC 302,Shivamogga,,13.884288092318549,75.63529428395387,2026-06-06 00:00:00,2026-06-07 00:00:00,under_investigation,critical,premeditated,Murder reported under city limits of Shivamogga. Modus operandi: premeditated.
259,104110022202600005,22,House Theft,IPC 380,Udupi,,13.29405403980203,74.66624316366426,2026-02-20 00:00:00,2026-02-20 00:00:00,under_investigation,medium,lock_breaking,House Theft reported under rural limits of Udupi. Modus operandi: lock breaking.
260,104020003202500008,3,Burglary,"IPC 454, IPC 457",Mysuru,,12.297520193387008,76.70102033988628,2025-10-26 00:00:00,2025-10-28 00:00:00,under_investigation,medium,cctv_blindspot,Burglary reported under city limits of Mysuru. Modus operandi: cctv blindspot.
261,104030006202600005,6,Assault,"IPC 324, IPC 326",Dakshina Kannada,,12.897457528243214,74.88628633919544,2026-04-09 00:00:00,2026-04-11 00:00:00,under_investigation,medium,street_fight,Assault reported under rural limits of Dakshina Kannada. Modus operandi: street fight.
262,104050010202500005,10,Cybercrime,"ITACT 66C, ITACT 66D",Belagavi,,15.823180616374874,74.46364080617651,2025-08-14 00:00:00,2025-08-15 00:00:00,under_investigation,medium,impersonation,Cybercrime reported under rural limits of Belagavi. Modus operandi: impersonation.
263,104110021202600005,21,Cheating & Fraud,IPC 420,Udupi,,13.370309358729608,74.69440181009043,2026-04-10 00:00:00,2026-04-11 00:00:00,closed,medium,impersonation,Cheating & Fraud reported under city limits of Udupi. Modus operandi: impersonation.
264,104040007202600008,7,Chain Snatching,"IPC 379, IPC 356",Hubballi-Dharwad,,15.44902223541662,75.15084508217032,2026-05-01 00:00:00,2026-05-02 00:00:00,charge_sheeted,medium,crowded_market,Chain Snatching reported under city limits of Hubballi-Dharwad. Modus operandi: crowded market.
265,104040008202600008,8,Cybercrime,"ITACT 66C, ITACT 66D",Hubballi-Dharwad,,15.42733191867154,75.12436458814516,2026-06-11 00:00:00,2026-06-13 00:00:00,charge_sheeted,medium,impersonation,Cybercrime reported under rural limits of Hubballi-Dharwad. Modus operandi: impersonation.
266,104020003202500009,3,House Theft,IPC 380,Mysuru,,12.264985669217259,76.67094136164113,2025-03-24 00:00:00,2025-03-24 00:00:00,registered,medium,lock_breaking,House Theft reported under city limits of Mysuru. Modus operandi: lock breaking.
267,104050009202600007,9,Cheating & Fraud,IPC 420,Belagavi,,15.891600971597061,74.4560408822678,2026-05-05 00:00:00,2026-05-06 00:00:00,under_investigation,medium,impersonation,Cheating & Fraud reported under city limits of Belagavi. Modus operandi: impersonation.
268,104110022202600006,22,Burglary,"IPC 454, IPC 457",Udupi,,13.337228962612897,74.77286402989216,2026-06-28 00:00:00,2026-06-30 00:00:00,charge_sheeted,medium,night_break_in,Burglary reported under rural limits of Udupi. Modus operandi: night break in.
269,104090017202600010,17,Murder,IPC 302,Shivamogga,,13.856517897651159,75.64458102388252,2026-03-21 00:00:00,2026-03-22 00:00:00,registered,critical,personal_enmity,Murder reported under city limits of Shivamogga. Modus operandi: personal enmity.
270,104090018202600004,18,Assault,"IPC 324, IPC 326",Shivamogga,,13.962438417354226,75.4992089188978,2026-04-19 00:00:00,2026-04-21 00:00:00,under_investigation,medium,street_fight,Assault reported under rural limits of Shivamogga. Modus operandi: street fight.
271,104080016202600005,16,Vehicle Theft,IPC 379,Vijayapura,,16.908353440463358,75.67346645193174,2026-05-13 00:00:00,2026-05-13 00:00:00,under_investigation,medium,duplicate_key,Vehicle Theft reported under rural limits of Vijayapura. Modus operandi: duplicate key.
272,104120024202500006,24,Assault,"IPC 324, IPC 326",Mandya,,12.44762974657137,76.87477938605434,2025-12-16 00:00:00,2025-12-19 00:00:00,charge_sheeted,medium,street_fight,Assault reported under rural limits of Mandya. Modus operandi: street fight.
273,104020003202600008,3,Cybercrime,"ITACT 66C, ITACT 66D",Mysuru,,12.344092980529368,76.6422485116735,2026-04-17 00:00:00,2026-04-17 00:00:00,registered,medium,otp_fraud,Cybercrime reported under city limits of Mysuru. Modus operandi: otp fraud.
274,104080015202600010,15,Robbery,IPC 392,Vijayapura,,16.762777837831344,75.70160477018915,2026-01-31 00:00:00,2026-02-03 00:00:00,charge_sheeted,high,armed_robbery,Robbery reported under city limits of Vijayapura. Modus operandi: armed robbery.
275,104110022202500007,22,Vehicle Theft,IPC 379,Udupi,,13.424377602140046,74.66831390873566,2025-09-21 00:00:00,2025-09-24 00:00:00,charge_sheeted,medium,vehicle_lifting,Vehicle Theft reported under rural limits of Udupi. Modus operandi: vehicle lifting.
276,104110022202600007,22,Attempt to Murder,IPC 307,Udupi,,13.374756116821988,74.8000726592172,2026-01-16 00:00:00,2026-01-17 00:00:00,charge_sheeted,high,gang_rivalry,Attempt to Murder reported under rural limits of Udupi. Modus operandi: gang rivalry.
277,104030005202500004,5,Cybercrime,"ITACT 66C, ITACT 66D",Dakshina Kannada,,12.84229529919885,74.81562306744418,2025-07-19 00:00:00,2025-07-22 00:00:00,closed,medium,impersonation,Cybercrime reported under city limits of Dakshina Kannada. Modus operandi: impersonation.
278,104090017202600011,17,Chain Snatching,"IPC 379, IPC 356",Shivamogga,,13.865980332580023,75.58840068219173,2026-02-12 00:00:00,2026-02-14 00:00:00,charge_sheeted,medium,crowded_market,Chain Snatching reported under city limits of Shivamogga. Modus operandi: crowded market.
279,104020004202600003,4,Burglary,"IPC 454, IPC 457",Mysuru,,12.301510449689069,76.6456723641796,2026-05-21 00:00:00,2026-05-23 00:00:00,under_investigation,medium,night_break_in,Burglary reported under rural limits of Mysuru. Modus operandi: night break in.
280,104120023202500004,23,Attempt to Murder,IPC 307,Mandya,,12.574228333640098,76.82373035449963,2025-11-18 00:00:00,2025-11-18 00:00:00,charge_sheeted,high,gang_rivalry,Attempt to Murder reported under city limits of Mandya. Modus operandi: gang rivalry.
281,104100020202600006,20,Robbery,IPC 392,Tumakuru,,13.388539860820956,77.12712316626701,2026-01-16 00:00:00,2026-01-16 00:00:00,under_investigation,high,armed_robbery,Robbery reported under rural limits of Tumakuru. Modus operandi: armed robbery.
282,104080016202600006,16,House Theft,IPC 380,Vijayapura,,16.776568774645963,75.68038342557847,2026-05-06 00:00:00,2026-05-07 00:00:00,charge_sheeted,medium,lock_breaking,House Theft reported under rural limits of Vijayapura. Modus operandi: lock breaking.
283,104080015202600011,15,Rioting,"IPC 147, IPC 148",Vijayapura,,16.795874607786352,75.7473831430124,2026-06-15 00:00:00,2026-06-16 00:00:00,under_investigation,medium,communal,Rioting reported under city limits of Vijayapura. Modus operandi: communal.
284,104010002202500003,2,Dacoity,IPC 395,Bengaluru Urban,,13.026923699032888,77.62670470834748,2025-02-19 00:00:00,2025-02-21 00:00:00,under_investigation,critical,gang_operation,Dacoity reported under rural limits of Bengaluru Urban. Modus operandi: gang operation.
285,104020003202500010,3,Robbery,IPC 392,Mysuru,,12.27330541039277,76.70072715407292,2025-06-02 00:00:00,2025-06-03 00:00:00,under_investigation,high,armed_robbery,Robbery reported under city limits of Mysuru. Modus operandi: armed robbery.
286,104110022202500008,22,Chain Snatching,"IPC 379, IPC 356",Udupi,,13.280991503951698,74.82528586907814,2025-05-17 00:00:00,2025-05-17 00:00:00,charge_sheeted,medium,crowded_market,Chain Snatching reported under rural limits of Udupi. Modus operandi: crowded market.
287,104120023202500005,23,Vehicle Theft,IPC 379,Mandya,,12.50852278700117,76.88672769908756,2025-02-08 00:00:00,2025-02-09 00:00:00,under_investigation,medium,duplicate_key,Vehicle Theft reported under city limits of Mandya. Modus operandi: duplicate key.
288,104080015202600012,15,Cheating & Fraud,IPC 420,Vijayapura,,16.75394287896324,75.79934840291737,2026-05-08 00:00:00,2026-05-09 00:00:00,under_investigation,medium,fake_investment,Cheating & Fraud reported under city limits of Vijayapura. Modus operandi: fake investment.
289,104040008202500003,8,Cheating & Fraud,IPC 420,Hubballi-Dharwad,,15.328159168057887,75.13074608600326,2025-03-02 00:00:00,2025-03-03 00:00:00,under_investigation,medium,impersonation,Cheating & Fraud reported under rural limits of Hubballi-Dharwad. Modus operandi: impersonation.
290,104010001202500006,1,Vehicle Theft,IPC 379,Bengaluru Urban,,12.930011423778161,77.6027708994042,2025-12-14 00:00:00,2025-12-17 00:00:00,under_investigation,medium,duplicate_key,Vehicle Theft reported under city limits of Bengaluru Urban. Modus operandi: duplicate key.
291,104110022202600008,22,Burglary,"IPC 454, IPC 457",Udupi,,13.419156937772966,74.67118053864725,2026-01-21 00:00:00,2026-01-24 00:00:00,under_investigation,medium,lock_breaking,Burglary reported under rural limits of Udupi. Modus operandi: lock breaking.
292,104010001202600006,1,Burglary,"IPC 454, IPC 457",Bengaluru Urban,,13.005516896139271,77.66692721527572,2026-04-23 00:00:00,2026-04-25 00:00:00,charge_sheeted,medium,cctv_blindspot,Burglary reported under city limits of Bengaluru Urban. Modus operandi: cctv blindspot.
293,804010001202500002,1,Robbery,IPC 392,Bengaluru Urban,,12.947333094350435,77.52604800103735,2025-12-11 00:00:00,2025-12-14 00:00:00,under_investigation,high,two_wheeler_getaway,Robbery reported under city limits of Bengaluru Urban. Modus operandi: two wheeler getaway.
294,104050009202600008,9,Chain Snatching,"IPC 379, IPC 356",Belagavi,,15.89584694446791,74.5302701502338,2026-03-26 00:00:00,2026-03-26 00:00:00,registered,medium,crowded_market,Chain Snatching reported under city limits of Belagavi. Modus operandi: crowded market.
295,104100019202600007,19,Rioting,"IPC 147, IPC 148",Tumakuru,,13.25778366734702,77.17511235850417,2026-07-01 00:00:00,2026-07-04 00:00:00,under_investigation,medium,mob,Rioting reported under city limits of Tumakuru. Modus operandi: mob.
296,104020003202600009,3,Vehicle Theft,IPC 379,Mysuru,,12.26536637354102,76.67878887167255,2026-05-23 00:00:00,2026-05-25 00:00:00,registered,medium,duplicate_key,Vehicle Theft reported under city limits of Mysuru. Modus operandi: duplicate key.
297,104060012202500005,12,Assault,"IPC 324, IPC 326",Kalaburagi,,17.387694687026364,76.91596612081695,2025-06-06 00:00:00,2025-06-09 00:00:00,closed,medium,personal_enmity,Assault reported under rural limits of Kalaburagi. Modus operandi: personal enmity.
298,104120023202600005,23,Drug Trafficking,"NDPS 20, NDPS 22",Mandya,,12.494065375225805,76.98426961821467,2026-05-24 00:00:00,2026-05-27 00:00:00,under_investigation,high,drug_courier,Drug Trafficking reported under city limits of Mandya. Modus operandi: drug courier.
299,104060011202600006,11,Kidnapping,"IPC 363, IPC 365",Kalaburagi,,17.264179863070883,76.92414229838941,2026-04-20 00:00:00,2026-04-22 00:00:00,under_investigation,high,ransom,Kidnapping reported under city limits of Kalaburagi. Modus operandi: ransom.
300,104070014202500002,14,Assault,"IPC 324, IPC 326",Ballari,,15.068045285735838,76.91988454775755,2025-10-23 00:00:00,2025-10-26 00:00:00,charge_sheeted,medium,street_fight,Assault reported under rural limits of Ballari. Modus operandi: street fight.
301,104070014202500003,14,Cheating & Fraud,IPC 420,Ballari,,15.159555102531426,76.87997109107077,2025-11-29 00:00:00,2025-12-01 00:00:00,under_investigation,medium,impersonation,Cheating & Fraud reported under rural limits of Ballari. Modus operandi: impersonation.
302,104080016202600007,16,Vehicle Theft,IPC 379,Vijayapura,,16.75301984572299,75.71546229715923,2026-07-13 00:00:00,2026-07-14 00:00:00,registered,medium,vehicle_lifting,Vehicle Theft reported under rural limits of Vijayapura. Modus operandi: vehicle lifting.
303,104050009202600009,9,House Theft,IPC 380,Belagavi,,15.827259823445045,74.4799527127713,2026-02-25 00:00:00,2026-02-26 00:00:00,under_investigation,medium,lock_breaking,House Theft reported under city limits of Belagavi. Modus operandi: lock breaking.
304,104080015202600013,15,Cybercrime,"ITACT 66C, ITACT 66D",Vijayapura,,16.881127028260195,75.70275826461148,2026-04-03 00:00:00,2026-04-03 00:00:00,under_investigation,medium,fake_upi_link,Cybercrime reported under city limits of Vijayapura. Modus operandi: fake upi link.
305,104050010202600006,10,Burglary,"IPC 454, IPC 457",Belagavi,,15.765511235453003,74.43693529472202,2026-05-24 00:00:00,2026-05-27 00:00:00,charge_sheeted,medium,lock_breaking,Burglary reported under rural limits of Belagavi. Modus operandi: lock breaking.
306,104040007202500006,7,Cheating & Fraud,IPC 420,Hubballi-Dharwad,,15.339851505856775,75.2025005253926,2025-07-20 00:00:00,2025-07-23 00:00:00,under_investigation,medium,fake_investment,Cheating & Fraud reported under city limits of Hubballi-Dharwad. Modus operandi: fake investment.
307,104050009202600010,9,Vehicle Theft,IPC 379,Belagavi,,15.794449444345943,74.54074037075955,2026-07-13 00:00:00,2026-07-13 00:00:00,under_investigation,medium,duplicate_key,Vehicle Theft reported under city limits of Belagavi. Modus operandi: duplicate key.
308,104110021202600006,21,Cheating & Fraud,IPC 420,Udupi,,13.387338114098272,74.70149508420414,2026-05-16 00:00:00,2026-05-16 00:00:00,under_investigation,medium,impersonation,Cheating & Fraud reported under city limits of Udupi. Modus operandi: impersonation.
309,104100019202600008,19,Assault,"IPC 324, IPC 326",Tumakuru,,13.39018637631517,77.07274722310733,2026-06-01 00:00:00,2026-06-04 00:00:00,under_investigation,medium,street_fight,Assault reported under city limits of Tumakuru. Modus operandi: street fight.
310,104110022202500009,22,Rioting,"IPC 147, IPC 148",Udupi,,13.31918313571401,74.81789298924188,2025-12-07 00:00:00,2025-12-08 00:00:00,under_investigation,medium,mob,Rioting reported under rural limits of Udupi. Modus operandi: mob.
311,104040007202500007,7,Robbery,IPC 392,Hubballi-Dharwad,,15.311769110106676,75.17008608740846,2025-06-09 00:00:00,2025-06-11 00:00:00,closed,high,two_wheeler_getaway,Robbery reported under city limits of Hubballi-Dharwad. Modus operandi: two wheeler getaway.
312,104040008202500004,8,Vehicle Theft,IPC 379,Hubballi-Dharwad,,15.37743887905292,75.15788947038445,2025-03-15 00:00:00,2025-03-18 00:00:00,closed,medium,vehicle_lifting,Vehicle Theft reported under rural limits of Hubballi-Dharwad. Modus operandi: vehicle lifting.
313,104010001202500007,1,Kidnapping,"IPC 363, IPC 365",Bengaluru Urban,,12.902362856686489,77.67783492408265,2025-06-16 00:00:00,2025-06-19 00:00:00,charge_sheeted,high,personal_enmity,Kidnapping reported under city limits of Bengaluru Urban. Modus operandi: personal enmity.
314,104100019202500003,19,Robbery,IPC 392,Tumakuru,,13.390556573085114,77.05705191877223,2025-06-22 00:00:00,2025-06-22 00:00:00,under_investigation,high,armed_robbery,Robbery reported under city limits of Tumakuru. Modus operandi: armed robbery.
315,104010001202600007,1,Counterfeiting,IPC 489A,Bengaluru Urban,,12.91308721986916,77.6072517506782,2026-02-22 00:00:00,2026-02-22 00:00:00,closed,high,fake_currency,Counterfeiting reported under city limits of Bengaluru Urban. Modus operandi: fake currency.
316,104110022202500010,22,Rioting,"IPC 147, IPC 148",Udupi,,13.305333257272467,74.82768845348656,2025-09-14 00:00:00,2025-09-17 00:00:00,under_investigation,medium,mob,Rioting reported under rural limits of Udupi. Modus operandi: mob.
317,304020003202600001,3,Dacoity,IPC 395,Mysuru,,12.284224658104778,76.55556665241308,2026-02-03 00:00:00,2026-02-04 00:00:00,registered,critical,gang_operation,Dacoity reported under city limits of Mysuru. Modus operandi: gang operation.
318,804120023202600001,23,Burglary,"IPC 454, IPC 457",Mandya,,12.569089122386835,76.81795239448975,2026-01-22 00:00:00,2026-01-23 00:00:00,closed,medium,night_break_in,Burglary reported under city limits of Mandya. Modus operandi: night break in.
319,304010001202500001,1,House Theft,IPC 380,Bengaluru Urban,,12.897729908277654,77.55992992322463,2025-08-31 00:00:00,2025-09-03 00:00:00,charge_sheeted,medium,insider_info,House Theft reported under city limits of Bengaluru Urban. Modus operandi: insider info.
320,104080016202600008,16,Chain Snatching,"IPC 379, IPC 356",Vijayapura,,16.74711412568558,75.66430289634968,2026-03-04 00:00:00,2026-03-07 00:00:00,under_investigation,medium,crowded_market,Chain Snatching reported under rural limits of Vijayapura. Modus operandi: crowded market.
321,104040007202600009,7,Burglary,"IPC 454, IPC 457",Hubballi-Dharwad,,15.326518424384108,75.13350473856181,2026-02-16 00:00:00,2026-02-18 00:00:00,under_investigation,medium,cctv_blindspot,Burglary reported under city limits of Hubballi-Dharwad. Modus operandi: cctv blindspot.
322,104030005202600011,5,Attempt to Murder,IPC 307,Dakshina Kannada,,12.903007687026076,74.81382998800277,2026-02-04 00:00:00,2026-02-04 00:00:00,charge_sheeted,high,personal_enmity,Attempt to Murder reported under city limits of Dakshina Kannada. Modus operandi: personal enmity.
323,104120023202500006,23,Rioting,"IPC 147, IPC 148",Mandya,,12.457262046551518,76.87117718772924,2025-09-11 00:00:00,2025-09-13 00:00:00,closed,medium,mob,Rioting reported under city limits of Mandya. Modus operandi: mob.
324,104080016202600009,16,Robbery,IPC 392,Vijayapura,,16.86113160697725,75.75394387768581,2026-03-13 00:00:00,2026-03-16 00:00:00,under_investigation,high,two_wheeler_getaway,Robbery reported under rural limits of Vijayapura. Modus operandi: two wheeler getaway.
325,804070013202600001,13,Burglary,"IPC 454, IPC 457",Ballari,,15.070588502428121,76.85886496313718,2026-06-10 00:00:00,2026-06-10 00:00:00,registered,medium,lock_breaking,Burglary reported under city limits of Ballari. Modus operandi: lock breaking.
326,104110022202500011,22,Robbery,IPC 392,Udupi,,13.320342794062197,74.65716261025555,2025-12-12 00:00:00,2025-12-14 00:00:00,registered,high,armed_robbery,Robbery reported under rural limits of Udupi. Modus operandi: armed robbery.
327,104060012202600011,12,Assault,"IPC 324, IPC 326",Kalaburagi,,17.39939835367985,76.7577537556069,2026-06-21 00:00:00,2026-06-22 00:00:00,charge_sheeted,medium,personal_enmity,Assault reported under rural limits of Kalaburagi. Modus operandi: personal enmity.
