id,source_type,source_id,target_type,target_id,rel_type,confidence,frequency,note
1059,criminal,46,criminal,21,associate,0.645559245836921,13,Co-members of Electronic City Cyber Ring
1060,criminal,32,criminal,21,associate,0.7987525999546051,2,
1061,criminal,6,criminal,33,associate,0.6487635145895183,8,
1062,criminal,19,criminal,21,associate,0.628554862830788,11,
1063,criminal,63,criminal,58,associate,0.4052843582816422,11,
1064,criminal,69,criminal,32,associate,0.4181652205064893,11,
1065,criminal,24,criminal,39,associate,0.7562874016351998,2,
1066,criminal,59,criminal,33,associate,0.49818688761442903,6,
1067,criminal,62,criminal,49,associate,0.4979593682102859,2,
1068,criminal,23,criminal,18,associate,0.6501700296998024,12,
1069,criminal,9,criminal,52,associate,0.7801163874566556,4,
1070,criminal,2,criminal,1,associate,0.5511331663466991,8,
1071,criminal,8,criminal,67,associate,0.6250169345177711,3,
1072,criminal,22,criminal,9,associate,0.7028057586401701,6,
1073,criminal,12,criminal,39,associate,0.589011885598302,4,
1074,criminal,6,criminal,65,associate,0.5484186122193933,12,
1075,criminal,55,criminal,54,associate,0.4100408527068794,6,
1076,criminal,42,criminal,22,associate,0.4176180721260607,13,
1077,criminal,48,criminal,68,associate,0.761288410332054,14,
1078,criminal,67,criminal,1,associate,0.5690050448291004,6,
1079,criminal,10,criminal,27,associate,0.7406076275743545,8,
1080,criminal,46,criminal,19,associate,0.49152682377025486,5,
1081,criminal,7,criminal,62,associate,0.5505583257414401,5,
1082,criminal,41,criminal,67,associate,0.6807803965173662,14,
1083,criminal,27,criminal,33,associate,0.6552923955954612,6,
1084,criminal,53,criminal,56,associate,0.538780420832336,14,
1085,criminal,4,criminal,19,associate,0.7554566166363657,9,
1086,criminal,59,criminal,43,associate,0.6500394266098738,4,
1087,criminal,49,criminal,46,associate,0.692393091507256,9,
1088,criminal,24,criminal,34,associate,0.5012163596227766,4,
1089,criminal,61,criminal,28,associate,0.7553280208259822,7,
1090,criminal,25,criminal,61,associate,0.7137304050847888,4,
1091,criminal,3,criminal,28,associate,0.4126768777146936,2,
1092,criminal,16,criminal,36,associate,0.6818517959676683,11,
1093,criminal,6,criminal,5,associate,0.4895565073937178,11,
1094,criminal,9,criminal,28,associate,0.4126899722963572,11,
1095,criminal,70,criminal,44,associate,0.4866763446480036,5,
1096,criminal,36,criminal,24,associate,0.640596372820437,1,
1097,criminal,43,criminal,69,associate,0.5567393425852061,14,
1098,criminal,32,criminal,21,associate,0.6803178762085735,2,
1099,criminal,28,criminal,36,associate,0.7504665043205023,12,
1100,criminal,10,criminal,40,associate,0.40223016273230316,13,
1101,criminal,68,criminal,57,associate,0.4822297618724406,13,
1102,criminal,49,criminal,23,associate,0.6529339011758566,6,
1103,criminal,65,criminal,49,associate,0.7482100580818951,12,
1104,criminal,59,criminal,29,associate,0.7796805373393,7,
1105,criminal,28,criminal,47,associate,0.4671368503943086,5,
1106,criminal,58,criminal,60,associate,0.6208818602375686,14,
1107,criminal,66,criminal,58,associate,0.4990323816426099,7,
1108,criminal,46,criminal,8,associate,0.40292773060500625,6,
1109,criminal,30,criminal,59,associate,0.7752579466439784,5,
1110,criminal,28,criminal,67,associate,0.6188861993141472,3,
1111,criminal,27,criminal,7,associate,0.4742516237311065,1,
1112,criminal,32,criminal,69,associate,0.5436847151257098,9,
1113,criminal,20,criminal,30,associate,0.6596370065584779,11,
1114,criminal,28,criminal,10,associate,0.408339682687074,11,
1115,criminal,53,criminal,41,associate,0.4444074244238436,5,
1116,criminal,45,criminal,46,associate,0.49267941527068615,5,
1117,criminal,35,criminal,7,associate,0.7331043967977167,7,
1118,criminal,54,criminal,16,associate,0.7906063848175109,14,
1119,criminal,13,criminal,70,associate,0.7616994771175087,8,
1120,criminal,69,criminal,54,contacted,0.6803033818257973,4,Frequent call contact
1121,criminal,49,criminal,7,contacted,0.5761869388166815,11,Frequent call contact
1122,criminal,11,criminal,53,contacted,0.7844025056576356,4,Frequent call contact
1123,criminal,31,criminal,54,contacted,0.7270505230873823,9,Frequent call contact
1124,criminal,29,criminal,6,contacted,0.5798845014767722,11,Frequent call contact
1125,criminal,61,criminal,56,contacted,0.6141547977924346,10,Frequent call contact
1126,criminal,35,criminal,61,contacted,0.7770565435523167,12,Frequent call contact
1127,criminal,19,criminal,61,contacted,0.5628750121220947,6,Frequent call contact
1128,criminal,65,criminal,68,contacted,0.7092816006857902,10,Frequent call contact
1129,criminal,47,criminal,35,contacted,0.5797189578413964,12,Frequent call contact
1130,criminal,70,criminal,4,contacted,0.7432788432342932,12,Frequent call contact
1131,criminal,49,criminal,66,contacted,0.5911099335877225,12,Frequent call contact
1132,criminal,52,criminal,36,contacted,0.5317267388571054,6,Frequent call contact
1133,criminal,66,criminal,43,contacted,0.7205021400004625,1,Frequent call contact
1134,criminal,7,criminal,70,contacted,0.5332705848384649,3,Frequent call contact
1135,criminal,67,criminal,42,contacted,0.6109498711535707,7,Frequent call contact
1136,criminal,22,criminal,14,contacted,0.6877146064070985,4,Frequent call contact
1137,criminal,62,criminal,2,contacted,0.6036918208235875,9,Frequent call contact
1138,criminal,21,criminal,26,contacted,0.738135911966674,11,Frequent call contact
1139,criminal,67,criminal,34,contacted,0.742120808782056,3,Frequent call contact
1140,criminal,53,criminal,34,contacted,0.6831776575418189,11,Frequent call contact
1141,criminal,17,criminal,56,contacted,0.7508470215369016,9,Frequent call contact
1142,criminal,45,criminal,28,contacted,0.6080092239659279,9,Frequent call contact
1143,criminal,18,criminal,63,contacted,0.6940119111910462,12,Frequent call contact
1144,criminal,56,criminal,53,contacted,0.656736763077788,6,Frequent call contact
1145,criminal,40,criminal,68,contacted,0.6392463170457632,9,Frequent call contact
1146,criminal,64,criminal,23,contacted,0.7352966774255038,6,Frequent call contact
1147,criminal,59,criminal,29,contacted,0.6549853702774271,7,Frequent call contact
1148,criminal,16,criminal,11,contacted,0.7964534542988986,10,Frequent call contact
1149,criminal,67,criminal,46,contacted,0.6399974703788758,7,Frequent call contact
1150,criminal,59,criminal,24,contacted,0.5458010578295216,8,Frequent call contact
1151,criminal,27,criminal,55,contacted,0.6429372925078496,8,Frequent call contact
1152,criminal,47,criminal,12,contacted,0.5785162425367162,10,Frequent call contact
1153,criminal,8,criminal,23,contacted,0.7102219813503325,1,Frequent call contact
1154,criminal,32,criminal,62,contacted,0.6172161519993097,7,Frequent call contact
1155,criminal,14,criminal,50,contacted,0.5611670324811712,4,Frequent call contact
1156,criminal,64,criminal,41,contacted,0.5938145876629278,1,Frequent call contact
1157,criminal,32,criminal,34,contacted,0.5736402747454121,7,Frequent call contact
1158,criminal,44,criminal,51,contacted,0.5659091961104423,3,Frequent call contact
1159,criminal,6,criminal,38,contacted,0.7520547445397824,8,Frequent call contact
